web-scraper-order,web-scraper-start-url,Prix,Nom,Adresse,Image,Image-href
"1752762538-381","https://sn.coinafrique.com/categorie/autres-animaux?page=1","200 000CFA","Chatons","Dakar Plateau, Dakar, Sénégal","favorite_border1jour","https://sn.coinafrique.com/annonce/autres-animaux/chatons-5426216"
"1752762538-382","https://sn.coinafrique.com/categorie/autres-animaux?page=1","190 000CFA","Chatons british","Almadies, Dakar, Sénégal","favorite_border1jour","https://sn.coinafrique.com/annonce/autres-animaux/chatons-british-5425435"
"1752762538-383","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Tortue terrestre sulcata","Dakar, Sénégal","favorite_border3jours","https://sn.coinafrique.com/annonce/autres-animaux/tortue-terrestre-sulcata-5422356"
"1752762538-384","https://sn.coinafrique.com/categorie/autres-animaux?page=1","15 000CFA","Hamster","Dakar, Sénégal","favorite_border3jours","https://sn.coinafrique.com/annonce/autres-animaux/hamster-5422322"
"1752762538-385","https://sn.coinafrique.com/categorie/autres-animaux?page=1","950 000CFA","Taureaux","Bambey, Sénégal","favorite_border5jours","https://sn.coinafrique.com/annonce/autres-animaux/taureaux-5419672"
"1752762538-386","https://sn.coinafrique.com/categorie/autres-animaux?page=1","625CFA","Bœuf","Dakar, Sénégal","favorite_border15jours","https://sn.coinafrique.com/annonce/autres-animaux/buf-5401469"
"1752762538-387","https://sn.coinafrique.com/categorie/autres-animaux?page=1","2 200 000CFA","Vache","Rufisque, Sénégal","favorite_border17jours","https://sn.coinafrique.com/annonce/autres-animaux/vache-5398404"
"1752762538-388","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Dindons et dindes","Thies, Sénégal","favorite_border1mois","https://sn.coinafrique.com/annonce/autres-animaux/dindons-et-dindes-5374129"
"1752762538-389","https://sn.coinafrique.com/categorie/autres-animaux?page=1","7 500CFA","Poisson Aquarium","Dakar, Sénégal","favorite_border1mois","https://sn.coinafrique.com/annonce/autres-animaux/poisson-aquarium-5370855"
"1752762538-390","https://sn.coinafrique.com/categorie/autres-animaux?page=1","1 700 000CFA","Vache Laitiers Montbéliard","Mbao, Dakar, Sénégal","favorite_border1mois","https://sn.coinafrique.com/annonce/autres-animaux/vache-laitiers-montbeliard-5367966"
"1752762538-391","https://sn.coinafrique.com/categorie/autres-animaux?page=1","6 500 000CFA","Veau","Sicap Liberté, Dakar, Sénégal","favorite_border1mois","https://sn.coinafrique.com/annonce/autres-animaux/veau-5363603"
"1752762538-392","https://sn.coinafrique.com/categorie/autres-animaux?page=1","30 000CFA","Dinde","Thies, Sénégal","favorite_border1mois","https://sn.coinafrique.com/annonce/autres-animaux/dinde-5350940"
"1752762538-393","https://sn.coinafrique.com/categorie/autres-animaux?page=1","80 000CFA","Bouc","Keur Massar, Sénégal","favorite_border1mois","https://sn.coinafrique.com/annonce/autres-animaux/bouc-5350345"
"1752762538-394","https://sn.coinafrique.com/categorie/autres-animaux?page=1","350 000CFA","Chaton","Dakar Plateau, Dakar, Sénégal","favorite_border1mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-5344588"
"1752762538-395","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Chaton Angora turc","Point E, Dakar, Sénégal","favorite_border1mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-turc-5341379"
"1752762538-396","https://sn.coinafrique.com/categorie/autres-animaux?page=1","200 000CFA","Chatons","Dakar Plateau, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/chatons-5330509"
"1752762538-397","https://sn.coinafrique.com/categorie/autres-animaux?page=1","50 000CFA","Perroquet Rose Gorge","Point E, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-rose-gorge-5329928"
"1752762538-398","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Cailles","Thies, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/cailles-5321576"
"1752762538-399","https://sn.coinafrique.com/categorie/autres-animaux?page=1","350 000CFA","Boeuf","Bambey, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-5317378"
"1752762538-400","https://sn.coinafrique.com/categorie/autres-animaux?page=1","675 000CFA","Bœuf","Parcelle Assainies, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/buf-5316702"
"1752762538-401","https://sn.coinafrique.com/categorie/autres-animaux?page=1","600 000CFA","Bœuf","Parcelle Assainies, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/buf-5316699"
"1752762538-402","https://sn.coinafrique.com/categorie/autres-animaux?page=1","350 000CFA","Chèvre race ndama","Rufisque, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/chevre-race-ndama-5315130"
"1752762538-403","https://sn.coinafrique.com/categorie/autres-animaux?page=1","325CFA","Vaches","Bambey, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/vaches-5308237"
"1752762538-404","https://sn.coinafrique.com/categorie/autres-animaux?page=1","7 000CFA","Canards","Hann Bel-Air, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/canards-5300877"
"1752762538-405","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Cheval","Ouakam, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/cheval-5300026"
"1752762538-406","https://sn.coinafrique.com/categorie/autres-animaux?page=1","450 000CFA","Chat Persan","Point E, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-5297087"
"1752762538-407","https://sn.coinafrique.com/categorie/autres-animaux?page=1","35 000CFA","Couple pintades adultes","Sicap foire, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/autres-animaux/couple-pintades-adultes-5295025"
"1752762538-408","https://sn.coinafrique.com/categorie/autres-animaux?page=1","375 000CFA","Chaton","Fann, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-5278827"
"1752762538-409","https://sn.coinafrique.com/categorie/autres-animaux?page=1","150 000CFA","Chatons Siamois","Ngor, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/autres-animaux/chatons-siamois-5275205"
"1752762538-410","https://sn.coinafrique.com/categorie/autres-animaux?page=1","900CFA","Vaches Montbéliarde","Bambey, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/autres-animaux/vaches-montbeliarde-5262041"
"1752762538-411","https://sn.coinafrique.com/categorie/autres-animaux?page=1","60 000CFA","Perroquets","Point E, Dakar, Sénégal","favorite_border4mois","https://sn.coinafrique.com/annonce/autres-animaux/perroquets-5237101"
"1752762538-412","https://sn.coinafrique.com/categorie/autres-animaux?page=1","500 000CFA","Chaton Scottish","Fann, Dakar, Sénégal","favorite_border4mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-scottish-5234859"
"1752762538-413","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Boeuf","Niaga, Sénégal","favorite_border4mois","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-5231174"
"1752762538-414","https://sn.coinafrique.com/categorie/autres-animaux?page=1","60 000CFA","Perroquet","Point E, Dakar, Sénégal","favorite_border4mois","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-5214349"
"1752762538-415","https://sn.coinafrique.com/categorie/autres-animaux?page=1","210 000CFA","Chaton Angora","Sacré-Coeur, Dakar, Sénégal","favorite_border4mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-5213818"
"1752762538-416","https://sn.coinafrique.com/categorie/autres-animaux?page=1","550CFA","Boeuf","Niaga, Sénégal","favorite_border4mois","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-5205943"
"1752762538-417","https://sn.coinafrique.com/categorie/autres-animaux?page=1","15 000CFA","Hamster","Almadies 2, Dakar, Sénégal","favorite_border5mois","https://sn.coinafrique.com/annonce/autres-animaux/hamster-5189132"
"1752762538-418","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Canards mâles et femelles","Thies, Sénégal","favorite_border5mois","https://sn.coinafrique.com/annonce/autres-animaux/canards-males-et-femelles-5185900"
"1752762538-419","https://sn.coinafrique.com/categorie/autres-animaux?page=1","15 000CFA","Caille","Keur Massar, Sénégal","favorite_border5mois","https://sn.coinafrique.com/annonce/autres-animaux/caille-5182728"
"1752762538-420","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Boeuf","Niaga, Sénégal","favorite_border5mois","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-5179428"
"1752762538-421","https://sn.coinafrique.com/categorie/autres-animaux?page=1","20 000CFA","Perroquet perruches ondulées","Point E, Dakar, Sénégal","favorite_border6mois","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-perruches-ondulees-5138284"
"1752762538-422","https://sn.coinafrique.com/categorie/autres-animaux?page=1","15 000CFA","Perroquets","Thies, Sénégal","favorite_border6mois","https://sn.coinafrique.com/annonce/autres-animaux/perroquets-5125396"
"1752762538-423","https://sn.coinafrique.com/categorie/autres-animaux?page=1","200 000CFA","Chat Siamois","Almadies, Dakar, Sénégal","favorite_border6mois","https://sn.coinafrique.com/annonce/autres-animaux/chat-siamois-5103325"
"1752762538-424","https://sn.coinafrique.com/categorie/autres-animaux?page=1","20 000CFA","Perruches ondulées","Point E, Dakar, Sénégal","favorite_border6mois","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-5103176"
"1752762538-425","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Chaton","Dakar Plateau, Dakar, Sénégal","favorite_border7mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-5096028"
"1752762538-426","https://sn.coinafrique.com/categorie/autres-animaux?page=1","235 000CFA","Chaton Siamois","Dakar Plateau, Dakar, Sénégal","favorite_border7mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-5092278"
"1752762538-427","https://sn.coinafrique.com/categorie/autres-animaux?page=1","8 500CFA","Poissons Aquarium","Dakar, Sénégal","favorite_border7mois","https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquarium-5068623"
"1752762538-428","https://sn.coinafrique.com/categorie/autres-animaux?page=1","35 000CFA","Tortues terrestres","Ouest Foire, Dakar, Sénégal","favorite_border7mois","https://sn.coinafrique.com/annonce/autres-animaux/tortues-terrestres-5066823"
"1752762538-429","https://sn.coinafrique.com/categorie/autres-animaux?page=1","800 000CFA","Bœuf","Mbao, Dakar, Sénégal","favorite_border7mois","https://sn.coinafrique.com/annonce/autres-animaux/buf-5054269"
"1752762538-430","https://sn.coinafrique.com/categorie/autres-animaux?page=1","800 000CFA","Bœuf","Mbao, Dakar, Sénégal","favorite_border7mois","https://sn.coinafrique.com/annonce/autres-animaux/buf-5054268"
"1752762538-431","https://sn.coinafrique.com/categorie/autres-animaux?page=1","400 000CFA","Chat Persan","Dakar Plateau, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-5050095"
"1752762538-432","https://sn.coinafrique.com/categorie/autres-animaux?page=1","800 000CFA","Bœufs","Keur Massar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/autres-animaux/bufs-5042261"
"1752762538-433","https://sn.coinafrique.com/categorie/autres-animaux?page=1","140 000CFA","Mondain","Guediawaye, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/autres-animaux/mondain-5041931"
"1752762538-434","https://sn.coinafrique.com/categorie/autres-animaux?page=1","265 000CFA","Himalayen","Dakar Plateau, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/autres-animaux/himalayen-5041105"
"1752762538-435","https://sn.coinafrique.com/categorie/autres-animaux?page=1","400 000CFA","persan pure race","Dakar Plateau, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/autres-animaux/persan-pure-race-5041103"
"1752762538-436","https://sn.coinafrique.com/categorie/autres-animaux?page=1","650 000CFA","British et scottish pure race","Dakar Plateau, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/autres-animaux/british-et-scottish-pure-race-5041101"
"1752762538-437","https://sn.coinafrique.com/categorie/autres-animaux?page=1","25 000CFA","Dindes","Almadies 2, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/autres-animaux/dindes-5035473"
"1752762538-438","https://sn.coinafrique.com/categorie/autres-animaux?page=1","300 000CFA","Bœuf","Biscuiterie, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/autres-animaux/buf-5022926"
"1752762538-439","https://sn.coinafrique.com/categorie/autres-animaux?page=1","20 000CFA","Chaton de 1 mois","Mariste, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-de-1-mois-5017864"
"1752762538-440","https://sn.coinafrique.com/categorie/autres-animaux?page=1","60 000CFA","Chèvre","Keur Massar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/autres-animaux/chevre-5009683"
"1752762538-441","https://sn.coinafrique.com/categorie/autres-animaux?page=1","1 500CFA","Caille","Guediawaye, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/caille-5001807"
"1752762538-442","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Couple dinde","Guediawaye, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/couple-dinde-5001804"
"1752762538-443","https://sn.coinafrique.com/categorie/autres-animaux?page=1","170 000CFA","Chat Siamois","Point E, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/chat-siamois-4997392"
"1752762538-444","https://sn.coinafrique.com/categorie/autres-animaux?page=1","700 000CFA","Bœuf","Keur Massar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/buf-4996496"
"1752762538-445","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Boeuf","Thies, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4995019"
"1752762538-446","https://sn.coinafrique.com/categorie/autres-animaux?page=1","35 000CFA","Tortue","Hann Bel-Air, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/tortue-4976748"
"1752762538-447","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Bleus","Sicap Liberté, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/bleus-4974963"
"1752762538-448","https://sn.coinafrique.com/categorie/autres-animaux?page=1","399 000CFA","Perroquet","Sicap Liberté, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4967605"
"1752762538-449","https://sn.coinafrique.com/categorie/autres-animaux?page=1","4 500CFA","Œufs de caille","Mbour, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/ufs-de-caille-4962446"
"1752762538-450","https://sn.coinafrique.com/categorie/autres-animaux?page=1","10 000CFA","Hamster","Almadies, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/hamster-4962365"
"1752762538-451","https://sn.coinafrique.com/categorie/autres-animaux?page=1","2 500CFA","Cailles de chair","Thies, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/cailles-de-chair-4957482"
"1752762538-452","https://sn.coinafrique.com/categorie/autres-animaux?page=1","50 000CFA","Chaton","Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-4956743"
"1752762538-453","https://sn.coinafrique.com/categorie/autres-animaux?page=1","800 000CFA","Pintade noire","Hann Bel-Air, Dakar, Sénégal","favorite_border10mois","https://sn.coinafrique.com/annonce/autres-animaux/pintade-noire-4942157"
"1752762538-454","https://sn.coinafrique.com/categorie/autres-animaux?page=1","590 000CFA","Chaton Persan Peaky Face","Point E, Dakar, Sénégal","favorite_border10mois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-persan-peaky-face-4941927"
"1752762538-455","https://sn.coinafrique.com/categorie/autres-animaux?page=1","350 000CFA","Chat","Grand Dakar, Dakar, Sénégal","favorite_border10mois","https://sn.coinafrique.com/annonce/autres-animaux/chat-4928423"
"1752762538-456","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Chatons","Mariste, Dakar, Sénégal","favorite_border10mois","https://sn.coinafrique.com/annonce/autres-animaux/chatons-4922546"
"1752762538-457","https://sn.coinafrique.com/categorie/autres-animaux?page=1","2 500CFA","Poussins de canard","Guediawaye, Dakar, Sénégal","favorite_border10mois","https://sn.coinafrique.com/annonce/autres-animaux/poussins-de-canard-4917429"
"1752762538-458","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Dinde rouge Ardenne","Guediawaye, Dakar, Sénégal","favorite_border10mois","https://sn.coinafrique.com/annonce/autres-animaux/dinde-rouge-ardenne-4917420"
"1752762538-459","https://sn.coinafrique.com/categorie/autres-animaux?page=1","50 000CFA","Perroquets","Point E, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/perroquets-4903200"
"1752762538-460","https://sn.coinafrique.com/categorie/autres-animaux?page=1","8 500CFA","Poisson Aquarium","Dakar Plateau, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/poisson-aquarium-4898597"
"1752762538-461","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Prix sur demande","Bœufs","Niaga, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/bufs-4895608"
"1752762538-462","https://sn.coinafrique.com/categorie/autres-animaux?page=1","550 000CFA","Chatons persans chinchillas purs","Sicap Liberté, Dakar, Sénégal","favorite_border11mois","https://sn.coinafrique.com/annonce/autres-animaux/chatons-persans-chinchillas-purs-4888897"
